lon;lat;OBJECTID;created_date;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;feuillage;remarquable
3.275461780568004;49.84246169578676;2173;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;12.0;3.0;0.8;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2755071403357205;49.84237540853975;2174;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;11.0;3.0;1.1;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;50.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.2755763216377347;49.84214255519462;2175;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;9.0;3.0;1.15;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;50.0;10.0;0.0;;VILLE;PINNIGnig;Conifère;Non
3.2753998951839134;49.842189898158445;2176;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8.0;3.0;1.1;EN PLACE;adulte;tête de chat;Revetement non permeable;Alignement;;RAS;50.0;10.0;0.0;;VILLE;TILTOM;Feuillu;Non
3.275446017348822;49.842254390709094;2177;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;9.0;4.0;1.1;EN PLACE;adulte;tête de chat;Revetement non permeable;Alignement;;RAS;50.0;10.0;0.0;;VILLE;TILTOM;Feuillu;Non
3.275479985825663;49.84229797994271;2178;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8.0;3.0;1.1;EN PLACE;adulte;tête de chat;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILTOM;Feuillu;Non
3.2754626929270225;49.84235522025774;2179;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8.0;3.0;1.1;EN PLACE;adulte;tête de chat;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILTOM;Feuillu;Non
3.2754405207951804;49.84240833456235;2180;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Très Révérend Père Léon Jean Dehon;8.0;3.0;1.1;EN PLACE;adulte;tête de chat;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILTOM;Feuillu;Non
3.2663555207881094;49.837765143917856;2181;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue de Ham;7.0;2.0;0.48;EN PLACE;jeune;semi libre;Bande de terre;Isolé;Non;RAS;20.0;5.0;0.0;;VILLE;PYRCALcha;Feuillu;Non
3.2926307492872326;49.84520089097463;2182;2017-02-02 15:27:57+00:00;Quartier du Centre-Ville;Parking Michelet;13.0;4.0;2.2;EN PLACE;adulte;réduit relâché;fosse arbre;Isolé;;RAS;80.0;20.0;0.0;;VILLE;ACEPSE;Feuillu;Non
3.2609487154498167;49.837419060243796;2183;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;13.0;3.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.260889012990163;49.837442877720235;2184;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;6.0;2.0;0.6;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.260789367741214;49.837482630699895;2185;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;9.0;3.0;0.8;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2608044571694546;49.837596749558465;2186;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;14.0;4.0;1.15;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.260632222080595;49.83766545956842;2187;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;14.0;4.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2604416935756935;49.837634965701994;2188;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;14.0;4.0;1.0;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.260381776989765;49.83765886880265;2189;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;15.0;4.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2603036040222246;49.837690054264996;2190;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;15.0;4.0;1.0;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2602234986455034;49.837722009955385;2191;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;15.0;3.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.260149141744657;49.837859014853564;2192;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;12.0;4.0;1.05;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2600527160385435;49.83789748160288;2193;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;12.0;4.0;0.9;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.259956288796025;49.83793594917448;2194;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;16.0;5.0;1.3;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.259446792125577;49.8381409798559;2195;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;17.0;4.0;1.4;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2593544450057306;49.838177818707024;2196;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;16.0;4.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.259285291388324;49.838205405305686;2197;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;9.0;3.0;0.65;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.2592083878379707;49.83811791891529;2198;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;13.0;1.0;1.35;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.259358721640351;49.83805794879581;2199;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;7.0;3.0;0.5;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;BETPEN;Feuillu;Non
3.258851767652235;49.83769788433496;2200;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10.0;2.0;1.2;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILCOR;Feuillu;Non
3.2589141250129967;49.83766983647606;2201;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10.0;2.0;1.05;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILCOR;Feuillu;Non
3.258980096296782;49.837640164105295;2202;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10.0;2.0;1.0;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILCOR;Feuillu;Non
3.259046777531977;49.837610170964815;2203;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10.0;2.0;0.9;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILCOR;Feuillu;Non
3.259115459827564;49.83757927790766;2204;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Cimetière de la Tombelle;10.0;2.0;1.0;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;TILCOR;Feuillu;Non
3.2645447782192094;49.8424122740612;2205;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Docteur Cordier;12.0;3.0;1.7;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;50.0;10.0;0.0;;VILLE;ROBPSE;Feuillu;Non
3.258529683473087;49.8409670775868;2206;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258573731048221;49.840898926544085;2207;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258162965555866;49.841094835833225;2208;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.25;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2581526455846515;49.841015926835794;2209;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;4.0;2.0;0.22;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2581587094458597;49.840945845594185;2210;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;4.0;2.0;0.25;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258205521217095;49.84088457268071;2211;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;4.0;2.0;0.22;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258280111387814;49.84084497420155;2212;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.26;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2583737310719627;49.84081373906246;2213;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.25;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2577891030529917;49.83616941892261;2214;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;7.0;2.0;1.0;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.258494203259818;49.84079148382572;2215;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.22;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2585964535226344;49.84075165610576;2216;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.25;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;15.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258706572116594;49.84069338390649;2217;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2587505474859655;49.84062534173322;2218;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.8;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258796400677148;49.84055568429304;2219;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.3;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.258845134447482;49.84048028000855;2220;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.7;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2588880872071253;49.84041188760169;2221;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.3;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2589281639030148;49.840349878525025;2222;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.3;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.25898396462081;49.84026599936863;2223;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.259024420268224;49.84020340233499;2224;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.15;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.259069773899858;49.840127476758084;2225;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.25;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.25911090359249;49.840063834398634;2226;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.3;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.259153108136378;49.8400028958087;2227;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.259199357857341;49.839932993670246;2228;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.8;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.259242849168711;49.839868051402775;2229;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.8;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2592876400126634;49.839796765203175;2230;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2593281139552523;49.83972935626118;2231;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.259367908267282;49.83966383862101;2232;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.15;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2594081316089083;49.839599820542055;2233;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2594603242101203;49.83951954352934;2234;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.2;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2594998745840904;49.83945659587997;2235;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.15;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2595415739778826;49.8393902243523;2236;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;7.0;2.0;1.1;EN PLACE;adulte;semi libre;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.260659274489422;49.83826349984002;2237;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;0.0;0.0;0.0;ABATTU;jeune;;;Alignement;;RAS;0.0;;0.0;;VILLE;RAS;;Non
3.2607708530889346;49.838218852084104;2238;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;0.0;0.0;0.0;ABATTU;jeune;;;Alignement;;RAS;0.0;;0.0;;VILLE;RAS;;Non
3.260897253206433;49.83816827526275;2239;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.9;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2610082368014344;49.83812422377658;2240;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;0.0;0.0;0.0;ABATTU;jeune;;;Alignement;;RAS;0.0;;0.0;;VILLE;RAS;;Non
3.26111724716725;49.83808060452493;2241;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;1.0;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2612389108598463;49.8380319213919;2242;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;5.0;2.0;0.9;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.261351781227004;49.83798675684043;2243;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.95;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2614670025841224;49.837940651023786;2244;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.95;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.261591892055562;49.83789067558221;2245;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;0.9;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.261708300749798;49.83783921479297;2246;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.05;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.261838112645414;49.8377872699645;2247;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.0;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2624828460934774;49.83753297732837;2248;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.05;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.262614394408193;49.83748033547378;2249;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Avenue du Cimetière de La Tombelle;6.0;2.0;1.1;EN PLACE;adulte;réduit relâché;gazon;Alignement;Non;RAS;50.0;10.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2635554631838923;49.83821848285349;2250;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Général Raymond Appert;11.0;1.0;1.3;EN PLACE;adulte;semi libre;gazon;Groupe;Non;RAS;50.0;10.0;0.0;;VILLE;ROBPSE;Feuillu;Non
3.2635709873079852;49.83824220647519;2251;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue du Général Raymond Appert;9.0;2.0;0.5;EN PLACE;jeune;semi libre;gazon;Groupe;Non;RAS;20.0;5.0;0.0;;VILLE;ROBPSE;Feuillu;Non
3.264748746780063;49.839341024597154;2252;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;5.0;2.0;0.5;EN PLACE;jeune;semi libre;gazon;Alignement;Non;RAS;20.0;5.0;0.0;;VILLE;PRUCERpis;Feuillu;Non
3.2646098074146974;49.839276348681615;2253;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;5.0;2.0;0.45;SUPPRIMÉ;jeune;semi libre;gazon;Alignement;Non;RAS;20.0;5.0;0.0;2015/10/01 00:00:00+00;VILLE;PRUCERpis;Feuillu;Non
3.2644558781348163;49.839215708074605;2254;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;5.0;2.0;0.4;SUPPRIMÉ;jeune;semi libre;gazon;Alignement;Non;RAS;20.0;5.0;0.0;2015/10/01 00:00:00+00;VILLE;PRUCERpis;Feuillu;Non
3.2643438854425417;49.83912489488968;2255;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;6.0;2.0;0.55;EN PLACE;jeune;semi libre;gazon;Isolé;Non;RAS;20.0;5.0;0.0;;VILLE;ACEPLA;Feuillu;Non
3.264186087161584;49.83899972385472;2256;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue d'Amiens prolongée;7.0;2.0;0.6;EN PLACE;jeune;semi libre;gazon;Isolé;Non;RAS;20.0;5.0;0.0;;VILLE;ACEPLA;Feuillu;Non
3.2585974829809;49.8361229629126;2257;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Henri Farman;13.0;3.0;2.5;EN PLACE;adulte;semi libre;gazon;Isolé;Non;RAS;50.0;10.0;0.0;;VILLE;SALBAB;Feuillu;Non
3.2576952183039287;49.8361453541283;2258;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8.0;2.0;1.05;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.257590043833226;49.83611839569523;2259;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8.0;3.0;0.9;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.2574854276420133;49.83609158159047;2260;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8.0;3.0;0.75;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.257377625476872;49.83606394994293;2261;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;7.0;2.0;0.85;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.2572888536147526;49.83604119522625;2262;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8.0;3.0;0.9;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.25719862172707;49.836018066936624;2263;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8.0;2.0;1.1;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
3.257093616225081;49.835991151742014;2264;2017-02-02 15:27:57+00:00;Quartier Saint-Martin - Oëstres;Rue Gabriel Voisin;8.0;3.0;0.9;EN PLACE;adulte;semi libre;fosse arbre;Alignement;;RAS;50.0;10.0;0.0;;VILLE;ULMRES;Feuillu;Non
